"user_id","course_id"
1387917,517
1379898,664
1183175,490
738034,566
201552,551
924327,566
708012,777
651239,366
1687717,679
994911,368
722330,360
1605636,504
1329569,566
1687878,566
727431,519
1187482,514
1328616,572
897889,837
1346580,507
114802,912
1191525,907
1172246,519
590288,551
697517,489
910338,1125
1394768,764
1821457,1181
628224,741
1349916,551
203689,745
1150306,752
2070925,489
1136784,1186
710686,753
196530,756
643373,750
716742,794
1424601,363
2030850,566
1315368,551
714564,551
1794923,489
1794923,504
744969,764
1198437,357
706585,840
1651829,810
1122459,741
676927,523
882110,794
1841482,502
707850,490
1676084,566
721342,359
192662,516
929600,1152
735564,489
1142403,777
1442334,504
1011668,489
1320053,664
738034,679
190969,515
1137729,553
208329,517
740610,571
1022868,489
994079,357
716694,515
991644,364
1366880,551
718279,514
1520933,552
205845,515
716694,490
703495,515
719878,507
1342371,570
703244,489
171204,359
1643671,566
186258,776
1014794,570
1286506,357
703244,515
1626830,765
432686,359
1843278,765
1020019,513
982388,504
1146375,908
1134612,809
298863,514
103555,489
1625911,794
103743,745
273253,777
710914,570
1156893,489
104063,745
1632422,566
1574348,752
195272,752
710075,489
173381,552
1166912,502
1391850,777
1538737,794
198907,358
1049701,490
186503,570
298863,764
788469,566
992470,502
1253701,756
1042378,516
924842,519
1646663,813
912626,566
1592283,569
193591,514
1085572,504
713834,572
489966,562
1388496,566
1137469,490
1050532,776
1801018,566
1191593,566
1338955,566
631407,803
207754,566
1561384,490
720036,752
1191593,489
701619,489
998551,743
693638,507
166220,515
1174956,570
741196,744
103410,519
734939,1152
188407,363
720409,679
1153812,745
175224,551
709462,569
728811,359
1428085,562
741196,749
911505,502
1177599,572
640875,1187
373315,750
1141406,489
731667,752
1143614,776
175686,552
721983,1103
214182,570
1494840,507
208911,489
1092261,764
1330306,551
731150,571
224564,519
705210,777
1035769,745
748402,367
994793,516
1016650,551
738018,356
311357,504
103493,519
1580726,750
702654,551
103847,568
890348,490
666995,363
1138025,551
188465,551
167285,517
951006,551
1112198,566
165177,1140
695258,515
408402,490
104130,553
179779,515
1172116,840
1801315,507
1343253,551
706132,564
1601628,794
717981,515
958508,809
640425,366
638292,489
1171477,507
708012,489
197850,764
1092264,502
709582,519
996948,368
1162294,566
482072,551
1001142,489
597451,357
161915,794
807117,507
1388692,523
1322703,566
399230,519
1008455,794
910526,361
1410978,514
1135721,569
1495012,516
1275413,764
2000298,840
931616,571
553125,745
1497833,566
1492220,809
202598,489
1466964,515
995784,507
1375460,551
995804,508
883997,514
1316601,864
210244,513
713268,569
170284,777
725083,572
960652,514
1514578,516
1454257,553
1495012,551
173621,514
1241635,757
1096939,519
1790006,840
1869530,511
371875,551
1375473,503
645784,503
170233,566
184163,553
1375473,764
1141617,357
1055646,515
996172,489
716652,570
447886,553
1294813,566
972733,679
1146400,504
196619,489
166315,551
107707,356
211115,514
1046440,564
1323137,551
970310,507
643391,757
211115,571
1330641,503
1676544,361
1454257,357
1454257,571
1016650,776
173363,568
1179996,840
1644803,791
1454257,509
708012,515
179779,516
745616,741
889318,753
746685,515
1021970,551
2060820,794
197261,517
198207,553
188586,490
733250,490
104763,516
1131267,840
978922,366
1078757,515
1164493,571
988784,363
311042,553
1185450,551
977073,356
175785,361
209728,489
1007620,749
952386,489
186943,745
695485,519
1141736,515
992159,516
177374,365
183329,489
1357622,504
1021136,551
422708,490
711978,750
1141531,507
185296,515
684368,357
1389107,551
170016,367
258944,511
1106665,777
180082,368
738018,357
1373405,566
1676880,490
1094089,515
697353,503
443690,515
733344,367
1009178,566
1138504,514
178074,516
726140,566
204228,571
175883,568
724598,551
724394,515
1388496,794
695485,551
726498,489
1136470,490
465105,551
160775,519
1005826,489
188351,810
108799,794
1094306,776
1146809,1104
209128,794
842237,776
692924,507
1227015,757
969633,504
197567,366
1564209,572
1161142,566
1029050,507
1216498,551
1667012,749
1130187,551
203994,502
739906,551
724598,515
988784,366
1591112,752
188921,516
1110769,551
1515601,513
1130767,566
1602215,490
725510,791
170558,756
1134464,502
1485736,489
1305516,507
1099692,679
705917,570
1776661,809
421221,1125
1495326,566
1099692,756
303827,745
1667012,566
1129015,514
165813,523
1011654,794
995263,508
1028065,809
670889,359
558474,516
1149699,551
1001733,741
1134701,490
1012870,517
208154,551
204573,553
339815,570
696293,357
1635259,489
208542,516
704218,514
199076,509
1610826,553
1007169,363
1545893,570
1667962,809
109223,519
202970,514
163889,519
198572,514
1104457,753
1385632,551
678159,365
748398,551
425393,776
997583,514
1238463,752
1623955,1115
725382,360
996998,490
1017561,776
705917,809
1145835,502
1625340,566
720741,361
1531495,749
727725,757
206366,356
189975,366
725237,571
693173,912
897889,368
1363059,791
670153,514
1581953,566
910526,489
155861,745
724394,777
1198437,514
1297141,572
186023,551
1129507,566
1153525,489
1330970,572
1590314,564
1011579,570
1321546,361
1144190,551
1363790,745
1174085,566
1144817,814
1644863,764
1531495,566
1603235,764
877591,366
729073,794
726847,566
957925,764
1518318,765
482483,1099
1106420,1099
1111037,551
1176207,523
1189927,515
1162356,570
1073833,909
917405,566
1388373,570
1079635,764
694366,777
1134798,912
718449,368
1146282,503
1144527,571
703303,1144
904739,514
1008990,489
232339,750
1229074,490
695647,664
103837,502
211790,752
151535,794
702027,752
1819659,755
933660,358
223447,551
1254560,502
1123041,749
1196398,794
1022758,366
185591,552
1030984,551
170020,523
206712,566
1110891,489
911315,489
1153692,551
1670948,814
795846,516
997583,490
764002,664
717585,359
1178137,1146
203724,752
1352069,572
699581,523
1809246,572
943779,566
189549,357
695917,490
1670948,830
871177,912
1829771,1141
185225,912
1753816,363
721328,794
1829771,513
1390021,553
686576,356
1670985,513
1110789,551
1564209,515
1164886,566
1635575,513
718245,551
109223,516
943779,809
105809,551
416153,1188
1449376,516
169572,745
1220948,745
1113237,572
1123583,551
1338022,551
1399498,515
189124,551
996387,507
212341,814
1139935,502
1052668,490
922382,764
723397,502
823220,364
1115104,551
723514,794
1599434,490
645959,840
957720,566
1426274,791
693775,552
1366417,659
1297687,553
183572,551
1111155,502
583435,572
1574835,357
1495818,514
1505409,515
178074,570
1130766,562
929691,367
1643482,566
929018,363
1109956,504
1002004,502
986850,551
780698,1156
1467970,551
1088092,523
912346,504
408402,551
175187,908
1573891,814
175785,516
678202,566
932498,489
784496,515
1143226,809
678202,551
1593182,840
673533,368
1001782,513
215009,515
1104213,566
1611849,794
702127,1103
1598807,566
1104078,507
1017616,515
169113,776
1047194,569
714602,552
992500,569
1040630,809
1586275,813
211390,514
1460951,750
1495862,490
1630905,504
695647,745
814053,515
706156,562
1029050,519
1110769,489
706156,566
883547,757
172346,523
1148394,777
1191991,551
1068491,776
1005421,509
1496321,570
165222,502
716120,752
164397,553
1000472,764
183442,489
127767,764
1003484,552
1613003,750
1003484,523
1811006,489
1143258,503
696816,750
1644588,363
453831,745
187996,745
1109956,569
695905,515
1201135,1141
2041566,764
168211,672
716135,809
747447,516
1052668,1152
723387,515
757066,504
207332,507
712863,515
455375,1139
1080112,570
1562315,566
691707,777
1601234,1103
190507,523
960610,553
1212794,757
1502341,566
1868462,1103
715186,566
173964,664
1593268,1103
1159157,513
214608,562
1181235,752
1239321,566
1598838,566
1326342,572
1246096,502
1643482,794
1150306,507
211362,752
202809,489
214608,563
1331611,551
706917,366
998551,490
1631005,809
1026615,551
166175,829
1609559,809
176777,553
698329,794
1173505,566
1740691,1103
1547192,363
1298982,515
223098,563
1108668,489
1321312,741
174544,912
703336,490
842392,516
1231916,1140
1336925,809
396065,566
1093139,566
887024,1125
730084,489
103481,765
1130556,572
1620382,764
198209,489
707757,552
1745596,757
1139164,1115
698329,777
463395,357
1376175,503
1176787,489
1093139,757
953183,908
210975,752
1171790,511
1138800,514
478715,1128
1598882,791
1611849,515
1803558,764
695258,489
974278,489
721967,490
1605042,514
223098,562
1121239,566
103505,502
1240748,516
1597741,809
670849,503
698699,908
1158913,515
960652,515
815237,503
893670,367
205121,752
1620247,566
105026,1125
1829474,490
1545249,757
164040,502
696663,503
565025,809
747447,490
190507,507
1023145,566
1150350,1125
1847328,794
1552407,363
1485111,765
1631163,566
1309484,794
1397772,753
1614470,813
104478,777
1140010,504
105041,509
1576024,569
1819659,570
1652351,553
1638156,814
1283652,864
696915,514
1119068,672
793803,840
1141140,745
1739983,764
196795,1115
1793517,566
423026,764
1047207,1103
1105559,809
226807,566
1135289,752
1092994,571
1538613,551
105745,777
1116385,777
1641925,829
692898,757
1005059,515
1002805,551
1570375,809
1025260,502
729257,791
938359,514
1135817,794
714604,515
1001142,514
1364779,809
1638824,490
1914332,1125
706658,515
693307,551
1496161,514
1843157,814
1824649,764
693217,572
1030570,776
1639925,659
195341,507
1317716,514
1824679,752
473146,840
214380,1099
1695272,829
1641839,670
1149501,764
1019520,1140
1856152,566
1461706,659
745305,569
1511187,515
164040,361
1824401,357
189529,552
1805456,572
186596,566
1254743,912
103734,1125
172800,516
1263551,513
1562691,743
1108278,519
1151193,552
250725,1147
726350,517
1000120,514
712306,364
1069750,569
1059437,664
1555833,570
728574,367
204720,1152
407537,551
1147594,840
1050855,1161
740811,829
808717,566
195077,776
1387449,551
1374739,1139
202523,553
1513735,489
169869,1140
1839634,794
597463,490
1004308,566
747823,1103
1643441,504
1014882,566
198030,1146
1124047,794
1119457,750
1293525,551
1478663,564
103813,514
1178167,502
358892,757
603166,571
1078135,745
1045887,809
736627,356
424312,507
736627,912
214192,1103
951110,1115
1084619,764
790827,1103
715404,741
1381651,794
1097207,570
1478663,502
1136542,514
105699,357
1389107,357
423003,489
212531,1099
197567,777
1615209,749
708978,794
1022632,562
726140,513
1616717,502
188586,679
1198437,764
1147050,1116
1077038,515
339512,514
1021771,745
105202,1100
113068,509
721217,566
105202,745
169808,570
1639986,514
1104688,566
174345,1099
1853826,752
1146483,514
729990,745
1648117,569
1389107,553
1149651,553
698829,777
1113204,566
1138567,551
1331842,566
833103,551
105699,356
666995,362
930456,1101
1020954,840
929691,519
1022678,516
637607,516
932498,490
1837381,776
1044686,752
1687626,566
727621,551
1536656,489
1731465,515
1619392,765
1451986,566
105202,1103
178902,361
1123781,750
814502,504
1238463,1104
1381651,756
1177998,764
1836516,837
1358705,794
1352012,490
1496321,502
1856211,829
927993,664
724579,679
1562691,757
1518729,490
1004147,840
749920,502
1106665,908
1556514,568
733831,809
1716663,569
1040393,515
1816122,490
1837271,1125
1863356,840
179522,1144
391181,515
1002194,489
1020954,569
1002408,502
1172518,764
747981,363
1055621,515
695258,523
1562691,749
1547192,511
1615961,750
1179262,566
1611478,566
339684,507
1590044,572
1020954,566
731656,813
203137,750
1299338,679
1017561,1128
162682,1116
1601815,566
1858042,562
422313,566
1865389,757
1299389,504
162682,562
1844000,572
1093641,519
1841482,794
192590,791
693307,515
1281371,490
700963,756
1012345,562
229936,912
697248,551
202328,777
1602598,566
1817289,1102
1132161,507
106212,1099
1050855,552
1196898,514
180104,519
753746,1101
706948,551
1496432,504
1290850,1139
1332219,502
1734452,741
1500355,1152
1451986,551
1847435,1125
1376117,513
1368257,507
1023227,515
715577,551
1044587,551
1496439,552
105041,517
1496439,489
170251,523
935659,363
178084,1125
751586,794
1622871,502
957742,368
1093641,523
1644763,794
31237,568
1802042,514
1615961,809
1028482,516
1028482,568
1132491,515
1309484,776
1251622,756
198209,367
1800718,752
10457,361
1050122,829
1141787,503
184318,570
391181,551
1812625,794
1141804,562
195143,571
719256,741
689753,566
1137982,776
1212229,670
1000249,564
974225,514
180386,551
996948,566
1629502,503
1560543,502
1529314,765
719100,569
190709,776
1615209,551
1095935,553
1802042,809
187265,507
691560,516
1389062,679
423539,551
150720,572
1826377,566
397493,361
1299596,745
1197948,794
1552921,749
1743028,566
1829642,566
707384,514
418683,507
1144487,566
1154567,837
706692,515
684777,745
1000111,368
1619392,502
1776024,840
1857058,794
1796254,1100
1612196,507
261680,776
1776024,504
1590150,514
1012601,1152
1828677,840
731753,862
189386,502
1593825,504
1412788,490
695097,755
208911,515
1585597,791
1769893,490
1152796,809
1776024,569
190361,361
1570536,814
720610,514
382025,356
1836516,908
1032880,570
204442,777
1172125,794
713696,840
1111282,551
1374383,571
1590150,569
1600335,794
1621844,659
747021,366
229412,516
224374,776
700809,566
1093306,515
190361,503
1374383,357
1844740,794
1267350,490
1254560,776
1822148,908
1011230,1100
1152442,507
1841561,1125
643237,511
724642,566
1600656,504
1261519,566
105833,745
1590150,515
715014,840
1376647,551
1292208,569
1836516,564
165236,568
1755987,837
1820286,570
1332245,508
1136182,750
207690,551
1603235,504
1373590,566
211377,490
727588,794
165236,745
229535,502
188260,745
182990,664
720973,523
210244,502
753681,809
185050,357
729893,745
189187,752
1040927,489
707398,750
697898,516
1141709,777
1130706,777
1092506,744
1768940,1100
1646561,813
1072421,743
197575,829
690331,490
198209,490
1332231,551
571117,809
195271,515
1798177,749
1006548,566
1095935,509
1009904,503
1631634,743
1816798,829
31157,1125
1092264,743
185037,356
1139576,489
729893,509
200508,503
1541316,566
202564,514
198209,551
1533045,507
885977,357
185705,752
161848,1103
1180851,1128
103847,745
1863368,1144
1352540,502
725673,551
1843844,829
1151754,1116
1183942,515
1125838,571
1366868,659
1272496,741
709532,571
177772,1187
1547920,749
1813666,490
709301,752
1129103,794
738474,516
906413,566
1590391,507
1620298,513
1124113,1100
1112299,1101
693955,1100
1013495,523
1591246,764
1053839,518
1547920,489
1547920,523
1626401,566
496250,794
1626156,489
1084619,794
1847035,794
713266,489
1847527,757
1142084,523
1134457,764
152327,553
699015,514
164479,566
399230,523
1591246,503
1026883,572
1646305,741
1316287,791
1142084,503
1588589,551
722457,1115
356598,551
195271,367
706214,1103
832442,523
196795,1115
1074525,810
436256,566
728068,755
1486964,833
1009170,809
1142084,741
1165696,764
728555,366
1588557,757
1320113,764
1260418,764
1548013,551
1309484,553
1144242,794
1174086,515
1301361,566
188700,562
463921,566
1029700,519
1064974,509
1366448,566
1002004,361
642586,776
1599020,794
198209,552
1299297,568
1332620,356
719878,741
424197,551
178922,777
1499474,840
900935,551
1804043,794
1158558,840
1130558,745
1847379,489
1366448,794
1332620,502
1505247,752
1102215,514
1211439,553
207429,566
721170,564
236816,745
106212,1139
1299297,509
1846283,664
1505247,809
1824958,566
672409,513
1724983,1124
1846283,552
1865052,571
1598360,503
1380999,750
755525,1128
1315805,502
1569760,553
191574,862
164276,569
1594085,513
1637937,564
198431,489
1483927,514
167801,752
1352012,502
897004,908
167801,570
707650,840
699353,749
1072979,908
132543,1100
1000089,514
1623206,504
685289,566
1149613,566
183972,794
215176,752
1560597,514
1816397,507
188407,489
167801,741
171737,569
1002417,489
744945,489
183000,490
30789,509
1140479,745
188440,909
1569760,745
192510,566
1724983,1128
739331,566
1850703,514
167801,1115
1165933,507
1261088,1147
1724983,777
741527,489
1184114,551
898227,1125
1515601,794
1640249,566
740170,840
722848,908
1132541,568
1387091,357
645151,1125
746731,1103
816477,490
1604028,670
1865052,523
1759408,794
30789,745
188544,745
402323,569
111899,516
1134642,515
1002194,490
1223563,745
1810620,571
1002402,515
748835,365
716377,366
1658080,679
1014882,519
903142,566
2067696,791
164332,764
1003224,572
164998,764
1563652,502
994079,516
1612038,794
202210,552
722316,750
1738894,749
178824,571
220885,553
1266275,502
195346,357
205351,502
1139935,514
1002258,356
1673095,752
584976,516
913567,572
739668,840
1817784,490
1021480,791
701490,745
1099013,840
1148534,809
1623955,907
1160146,490
1841678,504
707274,1100
1098407,489
183000,757
583850,367
948455,813
221602,489
205605,490
1066411,794
1623324,566
103277,912
1150994,864
163067,1140
188554,1103
1607770,764
1844934,564
1839827,1124
799351,502
1640409,664
1089002,1116
1132541,553
627147,1138
911315,1103
982303,489
1036440,912
189105,359
1045222,507
197177,809
1640389,794
1073833,752
1333002,551
184034,809
193114,794
997618,356
1145946,570
1733251,515
1810304,504
1393378,490
1795440,794
1325694,745
1838714,1141
433495,1138
1627719,794
1797144,356
1581123,361
719117,1099
195346,361
711474,776
1114822,515
1259886,1125
1808480,1101
1301044,507
1592241,503
1145946,508
1603017,507
868635,679
602903,745
169228,776
1736403,829
86123,357
646812,672
1813407,515
1009034,361
211314,750
1860401,515
107708,764
1325694,835
1490155,809
1813407,513
730128,572
1370488,566
190797,562
1061536,507
836396,514
649734,1140
1201603,745
460379,829
1123528,552
1113973,566
667670,552
1021944,562
165591,517
107708,765
749155,753
1009034,361
1272496,551
1829431,794
190218,659
1716663,523
1841678,569
205051,507
103998,765
721391,551
631731,866
1010606,504
1803816,569
132543,1101
1670143,564
1149759,745
1639941,1141
208232,809
966156,764
1152091,1140
1621702,502
1142359,912
176376,829
1151098,745
1755987,1103
962640,566
634861,489
634861,552
400501,551
1605091,570
108799,1125
1554941,490
690809,749
1051691,566
428215,553
186503,752
730831,552
1760992,572
183133,752
908257,516
207755,1100
931777,1152
193274,513
30789,553
724107,551
170097,569
684878,1103
928331,1125
272180,562
1000227,551
1082173,764
182266,765
738474,745
1833076,829
1142403,764
1162311,566
1606086,814
1104683,514
182928,1140
185566,507
182419,566
1111056,357
185955,791
1850763,829
645351,356
997077,511
693581,809
1262159,507
1825234,511
1641406,809
558090,356
207755,1140
165952,489
1165956,809
859246,571
1190694,809
733743,507
1025928,489
1064926,489
1115326,752
1635683,523
164037,809
453998,566
185050,571
708842,809
1142069,502
1577497,752
716722,752
734424,508
1670948,566
692635,1141
948455,912
767616,489
181331,489
186938,794
104289,516
721491,490
170923,502
1554454,490
1520933,523
1004430,508
1797144,912
180407,508
894605,571
1598414,570
1144371,564
1051168,503
190218,571
199772,908
583850,515
1464933,572
649734,1141
1165237,566
1584230,490
1152664,551
643217,490
1241041,764
198207,1139
207549,1138
689753,1139
216792,515
196530,490
713049,514
1125837,514
722252,357
1599434,679
188134,752
1234989,571
1372080,490
1185462,566
726827,1104
709413,745
915396,566
706669,507
180894,745
1204195,566
1378556,490
1841248,513
1797144,357
1797144,571
1856526,566
1609927,794
170097,504
176831,753
1308352,514
1586850,504
173997,566
751115,1141
938237,551
192579,764
1800115,1101
1056934,507
1003018,368
1260121,756
1139438,756
719585,572
1392776,551
1191991,764
751115,1139
404977,744
1746242,749
1277689,757
186615,1100
1739091,679
103275,765
1681667,829
1167876,752
1590865,514
701104,840
171217,791
203524,511
928995,809
1590092,490
1094263,829
1136956,909
1300052,1139
1832520,840
1158423,566
195421,356
1743390,553
1835590,562
708842,570
195421,571
203524,562
1385799,1138
1060693,515
189308,1104
175686,356
1353423,572
713383,519
916446,572
196226,519
942992,515
709276,507
1147815,829
741057,551
1003224,368
202326,361
727585,517
427617,489
638654,517
332779,513
104874,912
1230723,569
203524,563
1583727,569
1485111,361
723317,840
1304879,551
1168337,566
896254,514
1596236,507
1168950,551
1153194,814
112652,745
1537104,837
728856,756
199325,664
199325,744
1139576,551
1710912,764
196927,553
198016,755
996353,518
192464,745
581069,664
1382524,794
709451,764
1581123,813
1141824,809
103715,502
1826118,1125
225246,912
1045775,514
1636531,566
187265,551
199628,794
1212794,570
700238,829
1590904,756
1169295,515
724642,514
1847239,490
189107,1140
175590,503
723096,1187
189975,1100
191323,1138
189975,908
1028025,490
1267771,516
201278,551
1225768,794
1322995,514
208329,1125
472188,1184
1006251,566
1322068,794
218458,1141
1200633,502
1159603,664
694670,840
171547,571
1102181,809
1111593,360
1111370,490
953356,572
171790,503
180381,507
1125471,1103
1174244,840
733228,912
1087140,809
709877,813
1866447,1145
1849724,840
1308407,490
1548916,570
1825482,1138
1115785,566
1003031,489
330161,517
189975,865
421221,679
717981,1103
1569400,552
1618069,514
1135952,502
174164,515
1338955,502
1233728,566
1564485,551
757780,568
42082,516
1374085,572
692957,907
1082257,566
1605192,551
1338955,514
1133752,514
1358598,794
1821498,568
1018009,572
1716663,504
1141970,570
1829086,809
1023968,551
994795,514
1390349,908
1244775,502
1658187,679
1098222,490
1080542,569
1166673,1099
590221,840
1850928,764
224671,1100
1157467,1152
1606242,764
640991,1139
164626,357
1157467,566
170214,764
1147050,1100
694558,764
713044,750
209842,776
206666,840
186596,513
1821498,745
472188,359
198894,564
1810640,809
1157548,566
689660,1100
194667,829
305113,776
1879309,566
206025,744
740811,752
314918,745
690809,566
723136,909
1621630,361
1639925,356
1173830,908
615214,809
959994,1101
720055,564
1160115,504
767477,562
103764,568
201102,1100
1612766,502
1014127,835
1816597,749
167805,911
2076245,571
196068,490
738426,570
201102,752
1075237,659
1821573,490
1612766,511
198406,809
191144,809
694146,776
1805671,356
1200851,503
1105901,523
1583727,566
710828,563
1637827,829
1130803,515
1592912,566
1105062,503
1326167,551
1379694,1128
1085807,862
1805671,912
1822172,840
1146579,1116
1680570,1104
683472,679
1041517,514
674881,745
1153243,749
970819,1129
1487212,502
1783977,752
1562315,794
1142258,569
1057177,551
695697,551
1618069,552
211750,566
1349684,490
703228,679
1139935,679
179613,569
225355,572
1147291,749
1590377,809
1018496,1152
640954,361
1522375,551
737712,571
1005157,750
171276,908
178387,566
1605486,571
103722,803
912768,572
2076245,356
1620190,514
1175954,744
797148,794
1809540,514
1642792,515
189895,809
1387257,664
1090979,519
1618069,515
1607289,794
1646361,566
1248897,1104
1055683,490
914178,366
229911,1100
1813645,840
913607,551
997114,515
2082936,1187
184351,794
1342691,552
803580,566
107746,765
970794,1104
173446,552
1560433,514
1624023,570
1152096,489
1621678,514
184013,1103
728289,840
206366,361
729010,572
666150,566
1623955,507
1635908,750
1605229,504
1635908,840
907912,764
1494673,514
191694,1125
962640,551
189214,1100
1607851,830
1506219,794
1632654,552
162475,912
176008,749
1140739,490
711190,907
1497001,571
1609040,803
432325,1099
1773539,515
962640,679
1140739,809
109399,357
404694,794
1082438,504
745616,489
1107009,794
109399,566
1832143,840
1825620,569
208460,912
1769134,1125
1142216,1125
1858277,794
189027,829
1231916,503
1144033,552
1130025,1103
207024,809
692959,502
705044,503
694157,814
1546200,507
175686,366
722648,507
1391544,803
735244,764
1639293,809
1760992,840
165633,745
1845302,756
224841,1103
651239,502
1459660,840
2082936,1146
918446,502
1821292,504
1873772,489
209830,1128
1780293,794
971862,1100
171790,1140
1144817,809
835933,514
184351,523
1231916,513
1186790,566
1621678,566
1141460,513
696201,515
1090966,566
1082067,551
1488336,356
1014377,509
1016274,809
1179146,356
670849,513
1128440,566
715242,566
1832355,515
1800504,809
1552687,566
1379693,566
1214264,566
1739869,566
105481,912
453998,1140
207106,551
1004050,516
233002,1125
767429,743
187506,912
692607,509
953401,679
953401,764
1385632,566
600251,1125
176550,745
642225,566
1200851,752
1426115,743
1188220,749
233002,1100
1138832,551
1857989,566
1818596,504
105481,571
1168083,504
912903,515
931950,489
1050945,566
888139,908
647788,551
164432,551
1683423,829
1668282,742
1349916,566
1599077,566
1123096,502
1743390,516
200194,570
1131622,840
1764257,813
1327358,566
165403,509
953401,744
1828578,569
1162694,1144
960652,566
997332,514
1053739,507
1464360,361
719938,569
1538151,490
1354488,519
1747349,564
1137498,745
1153002,569
720808,507
187809,1138
703317,514
1833574,566
1378581,840
212184,1103
423003,516
188452,566
1140320,551
1004308,489
1382539,551
1382539,507
587029,358
1004366,518
696445,515
1004093,360
1731284,511
1004203,515
703317,829
1118093,794
1256516,569
1167365,750
164573,571
704985,489
1303672,514
1334226,551
1039009,566
1752343,752
192823,551
1099719,551
941781,809
202361,679
1382539,508
199056,752
398024,489
703317,513
1280890,764
198821,1140
696031,489
1825467,777
1318450,566
1337921,551
890023,511
708451,571
1134457,502
1324334,752
199056,570
169808,755
1246587,776
1354488,367
832481,515
1179723,551
1825492,562
164406,912
212184,1125
1825379,908
1747922,809
1132182,566
197567,571
463035,551
127619,356
565025,756
1032288,765
1489551,515
193147,777
1549643,572
171249,809
1738167,507
1022120,791
1010517,566
1244671,1116
1825379,1100
1142831,794
1856667,1103
668407,764
1129012,1152
1194981,570
1604364,794
984768,908
1368223,490
1796565,829
1852080,361
169704,551
1004165,515
1549607,356
1594852,749
1738167,566
103888,745
1856667,507
731875,1125
1493304,750
1246587,777
103805,1138
187103,563
215009,551
2068960,552
980440,503
716834,367
1831197,514
1151774,1115
786751,515
1331688,566
1537093,490
1394768,776
1124067,794
710942,752
706035,1099
1542315,551
1640075,511
1622738,810
171790,863
1216772,507
1148981,568
172800,745
1829325,490
1829325,1102
722390,1099
204524,1138
648835,776
356863,502
178760,750
1267276,809
178621,551
1173982,514
202509,517
1583721,750
157432,566
1142040,566
1146191,1138
1007402,764
339364,502
1542315,679
961939,502
1084931,749
1816798,514
1254943,743
1771565,569
1382236,490
1015004,511
1132182,679
648835,745
1006418,756
206025,753
1049701,794
180375,513
728060,361
1635908,566
1323894,514
1280890,514
1155297,749
114288,1138
1851172,490
612299,1141
701624,511
193735,1103
1144149,1103
1253445,1099
719638,1100
1846115,566
1093306,794
176380,745
985234,570
1558390,566
1624125,490
1371622,679
1366398,551
918214,566
786649,840
727592,794
1639425,504
1626270,515
1149524,840
1805410,569
124499,1103
124499,1100
1698021,502
1122693,551
751590,741
1047554,794
1341380,572
1182294,551
906246,764
1334226,489
1401873,566
809477,810
700598,776
1638156,809
1538577,757
427581,745
651239,679
1135670,1125
164037,750
960390,516
1042952,490
1135232,511
957801,777
1399498,764
573101,366
424416,908
1140021,502
1611140,504
1181397,504
225945,1101
698038,840
424416,566
1722014,1103
1803876,752
695745,829
471639,564
105346,912
992159,1103
731650,1103
1144285,566
727373,516
906333,764
194711,659
1745707,749
1015961,1184
778216,566
162238,1141
724001,516
1498152,514
1152921,1146
706482,517
1142057,672
1617059,489
643373,764
1238068,551
1329393,572
1205476,551
725672,366
1807582,794
1829414,570
1831197,502
284923,551
1111757,503
1848098,1100
1469379,750
725139,809
732879,1125
1319460,1129
1601628,566
204720,1100
1038203,566
1200851,1140
1113086,912
1836813,1103
164210,664
879622,361
1175345,752
1624054,504
199622,1099
707131,765
1495326,490
1603085,764
695780,507
834920,791
191768,1125
1603235,750
1050855,504
186108,489
1176396,672
412354,523
412354,564
694785,551
1215435,777
199622,745
395878,1100
1610721,765
579717,566
1825250,504
1309825,511
1627853,514
1640287,749
206979,794
702560,502
716174,809
1290402,908
1191451,507
1417621,777
1202936,502
424642,1099
692607,1099
190983,490
1204339,794
1640114,803
105474,553
722783,489
706214,568
1618068,752
1582862,513
733483,515
1083488,566
1343290,564
193735,489
170499,502
1215435,514
1094306,502
892370,794
1616160,516
1839101,745
693173,571
191949,571
1077886,503
1033139,551
1124595,551
1138530,489
731123,570
1138775,562
1123695,356
173157,672
1334196,551
992470,518
1013082,829
1136634,490
694696,553
1595669,490
720715,794
713913,571
1366297,566
1005087,741
916487,562
187835,511
1610129,809
1118302,840
1616951,764
1811857,794
742657,566
692340,357
747823,1115
181792,1125
1642129,1152
1261940,551
170698,566
706932,764
1539198,515
1401873,515
1282441,569
707274,865
1590044,566
1590861,794
1147240,503
708012,566
1379609,749
191174,791
1182068,489
1377308,572
191728,489
939313,507
85070,568
205291,357
1177800,490
1027938,777
1120699,519
216626,908
1212229,551
206162,750
990510,516
206611,862
1330896,566
1641186,809
1631577,514
1096017,672
1667921,908
187835,363
699343,502
2071740,809
84090,764
694768,551
1390787,809
1175587,741
1393770,568
1814034,572
1035804,551
1035804,515
1334658,507
1134550,552
245340,362
1104623,776
1334196,523
1671660,504
1480999,564
208141,907
1461706,366
314918,553
1261940,664
1352753,514
688187,745
1199368,515
191570,750
1574875,564
684216,570
722093,745
262338,1138
207908,1100
1175783,514
910919,503
1526008,791
1855152,566
694251,359
1320490,566
188847,366
1861092,909
1139482,794
164998,564
1166504,569
175883,1147
1172344,1141
715794,814
1811006,564
1355466,489
754046,1141
245340,562
1335500,1099
719242,679
1995911,1101
914082,489
1401873,794
1498500,551
1005614,519
1000244,515
1003226,490
1392996,507
181079,489
947107,357
1098572,515
1591947,514
197719,517
858772,368
970967,489
712673,489
935501,794
1024060,515
